DateTime,PM2_5(NJH CS Collo (CS1)/Canary-S),tempf(NJH CS Collo (CS1)/Canary-S),humidity(NJH CS Collo (CS1)/Canary-S),PM2.5(NJH/AirNow),PM2_5(I-25 Glo Collo (CS2)/Canary-S),tempf(I-25 Glo Collo (CS2)/Canary-S),humidity(I-25 Glo Collo (CS2)/Canary-S),PM2_5(I-25 Glo Collo (CS3)/Canary-S),tempf(I-25 Glo Collo (CS3)/Canary-S),humidity(I-25 Glo Collo (CS3)/Canary-S),PM2_5(I-25 Glo Collo (CS4)/Canary-S),tempf(I-25 Glo Collo (CS4)/Canary-S),humidity(I-25 Glo Collo (CS4)/Canary-S),PM2.5(I-25 Globeville/AirNow),PM2_5(La Casa Collo (CS5)/Canary-S),tempf(La Casa Collo (CS5)/Canary-S),humidity(La Casa Collo (CS5)/Canary-S),PM2.5(La Casa/AirNow),PM2_5(Swansea Elementary Collo (CS7)/Canary-S),tempf(Swansea Elementary Collo (CS7)/Canary-S),humidity(Swansea Elementary Collo (CS7)/Canary-S),PM2.5(I-25 Denver/AirNow)
1/29/2019 23:00,17.2223,21.323,76.0633,12.2,35.3088,24.185,99.9,25.5931,24.4034,99.9,30.5523,23.156,99.9,18,28.478,17.987,98.0767,13.3,24.9523,19.667,78.775,16.55
1/30/2019 0:00,28.2263,20.399,79.665,15.5,39.8893,23.051,99.9,27.6228,23.297,99.9,33.7533,22.214,99.9,19.1,34.0993,17.66,98.7117,15.5,31.2982,18.986,83.0833,15.35
1/30/2019 1:00,28.4082,18.977,78.96,17.1,27.5827,21.302,99.9,17.6078,21.656,99.9,22.086,20.723,99.9,16.3,28.8313,19.256,95.16,15.3,21.6423,19.301,76.77,12.05
1/30/2019 2:00,15.7922,19.529,73.4133,14.9,11.8175,21.281,99.9,7.0308,21.662,99.9,9.3517,20.648,99.9,12.1,10.804,18.917,92.36,11.6,15.0157,19.019,74.03,9.25
1/30/2019 3:00,6.6058,19.376,65.7917,11.2,14.264,20.012,99.7533,9.8646,20.6234,99.278,11.2881,19.3359,99.9,11,12.5344,17.8288,92.3051,9.8,11.241,19.325,70.1083,8.1
1/30/2019 4:00,17.357,19.247,69.775,11.55,37.0602,16.895,99.9,26.379,17.738,99.9,30.5336,16.2119,99.9,12.95,35.4133,15.404,98.3483,11.85,29.6907,15.908,80.7983,10.8
1/30/2019 5:00,21.7607,16.946,77.225,13.9,40.0078,17.129,99.9,28.224,17.627,99.9,33.0487,16.022,99.9,17.4,35.4795,13.496,99.3667,16.4,33.075,14.693,83.9,11.6
1/30/2019 6:00,16.2723,15.65,77.9317,13.8,41.591,16.463,99.9,29.2,17.0264,99.9,34.4042,15.318,99.9,19.2,38.9915,12.638,99.8133,18.3,32.375,12.698,86.9817,13.7
1/30/2019 7:00,16.6052,14.102,80.5017,14,52.0678,15.263,99.9,36.6093,15.8763,99.9,43.1382,14.366,99.9,22.8,41.0178,10.472,99.9,20.2,31.0252,11.867,87.4883,15.95
1/30/2019 8:00,15.7378,13.466,83.0333,13.5,54.6462,16.181,99.9,35.9571,16.5719,99.9,42.8052,15.218,99.9,24.4,41.9083,11.804,99.8667,21.2,35.3862,12.554,88.5317,16.75
1/30/2019 9:00,15.6742,15.785,79.1683,13.3,44.5878,17.27,99.9,26.5549,17.7342,99.9,33.3257,16.511,99.9,22.9,36.5587,13.829,98.6483,20.4,30.1498,14.609,85.075,15.65
1/30/2019 10:00,6.2543,21.959,56.145,10.3,27.2675,23.099,96.6533,17.1653,23.479,95.0814,21.57,22.322,99.8583,27.2,23.6643,21.113,83.9467,16.9,13.766,25.235,57.9867,15.05
1/30/2019 11:00,5.294,32.516,39.4183,8.8,21.2838,32.555,76.6433,15.0873,32.435,67.0983,18.8615,31.523,92.1533,40.6,13.7892,31.487,56.0267,13.1,7.727,39.779,30.98,15.75
1/30/2019 12:00,3.1177,44.738,24.5117,8.3,17.9372,41.144,57.3567,13.812,40.847,46.6033,15.9615,40.154,68.3217,42.8,8.6918,41.795,38.3567,10.9,5.2195,47.033,24.5317,14.75
1/30/2019 13:00,2.2961,53.0128,18.9721,7.1,11.9552,48.338,41.6783,9.399,47.8461,31.6203,10.5857,47.438,45.21,37.4,4.712,51.269,26.9267,8.8,5.3592,55.967,19.14,11.8
1/30/2019 14:00,1.8022,63.3566,12.0102,5.7,9.1293,55.958,28.875,7.3262,55.604,21.16,7.8422,55.322,29.065,33.4,1.8103,59.5308,17.1983,6.4,4.3003,62.876,11.6867,10.3
1/30/2019 15:00,0.8553,72.008,9.7267,4.5,3.8188,58.559,21.785,2.6992,59.774,15,2.9042,58.385,20.7233,23.9,0.8536,58.844,16.9467,4.6,1.7392,62.507,11.2833,10.85
1/30/2019 16:00,0.6418,64.676,11.3533,3.8,4.237,52.355,23.6517,2.551,53.7428,17.0569,3.0314,51.5498,22.5576,20.1,0.5579,52.1905,20.6085,3.5,1.645,53.681,14.7233,11.1
1/30/2019 17:00,0.8505,53.474,16.8233,3.6,5.4827,50.765,25.5167,4.1825,51.059,19.5917,4.6064,50.1281,24.6017,21.3,0.9578,51.5916,21.2877,3.2,2.363,50.216,18.4833,11.35
1/30/2019 18:00,1.6657,56.141,17.28,4.1,5.2363,55.4153,23.778,3.8687,56.63,17.2017,4.1546,54.4146,22.8763,20.4,1.0497,57.857,19.3217,3.3,2.4941,55.571,16.115,12.3
1/30/2019 19:00,1.933,48.35,24.0767,4.4,5.6005,47.246,33.49,4.369,47.924,27.26,4.6197,46.493,32.72,19.2,1.602,46.025,27.835,3.6,1.7485,46.475,24.2767,13.45
1/30/2019 20:00,7.4957,42.3903,35.1293,6.5,11.7095,44.8898,40.5475,9.0458,45.0642,35.1561,10.1172,44.294,40.605,21.3,5.7248,42.524,37.8933,5,11.3105,43.16,30.275,13.75
1/30/2019 21:00,7.9907,39.9448,36.1759,8,10.453,43.769,39.9217,8.1352,43.8117,33.9517,9.0704,43.2168,40.0526,18.9,8.5073,41.789,38.6167,6.4,9.9647,41.0869,34.9621,12.5
1/30/2019 22:00,4.9897,39.485,34.1017,7.5,10.8242,41.969,45.8217,8.299,41.768,41.2667,9.3272,41.039,47.1867,14.8,10.7745,39.983,42.5517,7.9,6.5818,40.22,34.425,10.3
1/30/2019 23:00,4.5968,38.846,36.445,7,6.627,40.517,47.385,4.8122,40.508,42.6417,5.6782,39.695,49.0467,11.3,9.3358,38.351,47.7617,8.2,5.1573,39.896,34.6467,8.5
1/31/2019 0:00,4.0726,35.6708,43.4934,6.6,9.9318,38.54,52.01,7.4225,38.657,47.9433,8.4752,37.664,55.075,11.8,6.503,35.147,53.6017,7.5,8.406,36.578,41.67,7.5
1/31/2019 1:00,4.2122,32.5888,47.3966,6.4,4.5797,40.553,39.1717,3.18,40.4228,33.2983,3.8695,39.798,40.0797,9.4,2.998,37.352,40.1883,6,8.656,34.046,44.5633,6.65
1/31/2019 2:00,2.8738,31.8377,42.4721,5.8,4.866,36.941,48.1367,3.3673,37.022,43.455,4.1698,36.323,50.065,8,3.8134,36.668,41.36,5.3,4.4582,37.031,32.3767,5.85
1/31/2019 3:00,1.6175,31.2342,42.0186,5.1,4.5553,34.418,53.2533,3.1107,34.403,50.3483,3.7245,33.506,57.3033,7.1,3.6568,34.814,47.7,4.8,4.0923,35.333,35.7,5.4
1/31/2019 4:00,1.1708,28.3026,46.8869,4.9,5.0388,30.764,62.23,3.4033,30.92,61.1983,4.3822,29.87,72.0133,6.95,4.4192,28.337,63.155,4.85,3.0678,28.934,47.9433,5.3
1/31/2019 5:00,0.8815,25.8831,48.6525,4.2,4.2783,29.6,65.0283,2.8022,29.858,63.35,3.6382,28.916,75.9133,6.4,2.8088,27.584,63.675,4.6,2.8747,27.311,53.1333,5.05
1/31/2019 6:00,0.7746,25.295,49.4517,3.9,4.4587,28.556,66.895,2.8695,28.733,65.3217,3.536,27.851,78.3333,6.4,3.114,26.534,65.7517,4.4,1.7117,26.705,52.5533,4.85
1/31/2019 7:00,0.8205,23.672,49.825,3.8,5.202,27.746,66.4817,3.3707,28.046,64.2117,4.2537,27.1461,77.3542,7,3.3177,24.68,69.865,4.3,2.606,25.91,51.2617,5.3
1/31/2019 8:00,0.6914,23.672,48.7,3.9,7.36,27.899,68.8717,5.057,28.268,66.2433,5.9766,27.2529,80.7085,9,3.5087,23.975,71.12,4.4,3.3105,24.917,51.0733,6.2
1/31/2019 9:00,2.4,24.368,46.3033,4.8,9.1408,28.583,67.6683,6.4622,28.7041,65.0103,7.5423,27.662,80.25,10.8,6.346,24.77,68.8067,5.2,3.7617,25.712,49.1367,7.5
1/31/2019 10:00,5.2289,30.8964,38.0623,6.1,12.5825,32.9946,57.7288,9.21,33.062,52.8867,10.8732,32.27,65.5317,14,8.4607,30.848,54.8167,6.3,4.6293,34.541,37.4433,9.15
1/31/2019 11:00,4.4671,39.2793,32.0593,6.9,11.0549,40.3654,45.2017,8.4343,40.175,37.7733,9.4595,39.485,48.4883,15.6,6.7677,39.257,40.0033,6.5,6.1081,48.0017,24.1831,9.1
1/31/2019 12:00,3.4258,53.147,21.665,6.6,10.4607,47.495,35.24,8.0949,47.0986,27.8085,9.3353,46.658,36.1733,15.6,4.7945,46.97,29.4583,6.4,6.4633,56.09,19.395,7.65
1/31/2019 13:00,1.8623,63.7272,15.9131,5.5,8.6038,54.215,29.035,6.7861,53.6366,22.5932,7.1698,53.39,28.9417,15.4,2.1656,54.0759,22.7712,5.4,4.5528,63.461,16.1383,6.55
1/31/2019 14:00,0.8505,72.38,10.2583,4.4,4.0255,66.704,22.425,2.8171,66.8052,15.6776,3.1315,66.065,21.555,11.4,2.1326,63.981,17.1638,4.6,3.049,73.4061,11.2034,6.2
1/31/2019 15:00,0.7897,76.802,9.7417,3.7,4.4567,74.192,18.2433,3.441,74.462,11.935,3.6247,72.8753,17.3492,9.8,4.833,75.245,15.0717,5.4,3.8553,73.4122,9.5678,7.3
1/31/2019 16:00,1.1646,79.373,10.14,3.5,11.9676,67.5546,26.6695,9.7588,68.768,19.9267,10.3419,66.5786,25.9966,11.15,10.3865,68.396,24.235,6.8,4.3903,70.82,14.0167,9.35
1/31/2019 17:00,11.7832,71.542,17.4169,6.9,21.9532,59.411,35.2333,17.5315,61.364,27.6583,17.316,59.135,34.1217,18.9,14.9947,57.8712,31.322,8.6,18.865,61.856,23.035,10.7
1/31/2019 18:00,11.8916,60.9505,23.3623,8.9,18.3978,57.464,36.3333,15.3588,58.808,28.9133,14.8905,56.081,36.335,19.5,12.304,56.885,31.915,9,19.7395,58.889,24.86,11.05
1/31/2019 19:00,15.0113,48.026,35.94,10.6,18.802,49.6492,46.3169,15.586,50.027,41.5717,15.8957,48.341,47.3283,19.7,14.7358,45.188,48.5733,9.9,16.5902,47.9895,36.2288,11.9
1/31/2019 20:00,18.517,43.046,43.5717,13.3,23.1837,45.437,52.2133,19.0652,45.566,49.6333,19.7913,44.678,54.0867,21.7,21.1137,39.389,67.2717,11.6,20.6388,41.693,46.0317,14.6
1/31/2019 21:00,24.6968,39.071,53.7533,16,28.004,42.557,59.6,22.9502,42.803,58.85,24.4858,41.807,65.5633,21.9,26.1585,35.435,81.29,14,24.7302,38.201,53.15,16.3
1/31/2019 22:00,23.9965,37.274,51.22,17.4,28.9902,40.115,65.2683,23.7644,40.2769,65.7644,25.3757,39.455,75.9933,21.1,28.3792,35.057,79.5967,15.6,33.665,35.798,60.135,15.5
1/31/2019 23:00,18.1842,35.555,52.9133,15.9,24.2859,38.48,67.6627,19.7973,38.561,68.2967,21.5627,37.889,79.7317,20.1,27.0472,33.923,80.6517,16.4,19.8338,35.453,54.295,14.05
2/1/2019 0:00,18.6022,33.32,58.91,15.1,19.3272,36.329,70.71,14.8647,36.494,71.3883,17.3928,35.864,83.5633,16.6,21.3671,33.7481,77.239,15.3,13.974,34.712,52.7817,12.4
2/1/2019 1:00,15.3448,31.6482,59.975,13.7,14.7845,35.165,74.03,10.9893,35.339,74.8983,12.7108,34.451,88.5567,14,13.9263,32.513,76.95,12.9,16.0273,33.542,54.2283,10.9
2/1/2019 2:00,,,,10.6,14.7532,33.974,78.4917,10.8212,34.0136,80.3424,12.5792,33.062,93.5367,12.8,11.5092,31.103,77.395,10.9,17.1178,31.625,58.2317,10.1
2/1/2019 3:00,,,,8.5,13.8435,31.871,83.1383,10.3832,32.4424,83.5186,11.57,31.241,95.9733,11.8,11.139,28.913,84.655,9.6,10.3293,30.395,57.7217,9.9
2/1/2019 4:00,,,,7.85,14.2772,31.115,88.9033,10.9249,31.402,90.0153,13.358,30.1817,99.6797,11.6,11.4357,26.702,91.155,9.3,7.597,29.09,59.5417,8.9
2/1/2019 5:00,,,,6.5,12.9712,29.843,92.7133,9.524,30.278,93.2117,11.8442,28.901,99.9,10.8,10.7008,24.923,94.41,8.3,8.3515,28.1,64.4367,8.9
2/1/2019 6:00,,,,6.1,13.5202,29.6051,95.4373,10.0315,29.882,96.1283,11.5995,28.7817,99.9,10.6,10.7683,24.515,96.2967,7.9,5.497,27.68,66.24,8.75
2/1/2019 7:00,,,,5.6,13.5453,29.291,96.6367,9.7863,29.7424,96.5441,11.3829,28.6105,99.9,11.4,10.7778,25.682,93.965,7.9,6.3797,27.869,63.6817,9.1
2/1/2019 8:00,,,,6.1,12.388,30.536,93.1417,8.8641,30.8956,92.4424,10.561,29.867,99.9,13,8.895,24.446,94.6017,7.4,5.3788,28.4458,59.822,10
2/1/2019 9:00,,,,6.5,15.7615,30.983,92.4533,11.3972,31.229,91.4267,13.3476,30.2458,99.8949,15,7.6898,26.192,90.94,6.8,4.7222,30.224,55.2133,9.9
2/1/2019 10:00,,,,5.8,11.534,37.043,73.1683,8.6013,37.085,66.915,10.081,36.3047,89.3458,15.5,7.7672,35.108,66.2383,6.9,3.7833,38.555,40.075,8.4
2/1/2019 11:00,,,,5.2,10.368,44.381,54.7667,8.0988,44.114,47.4367,9.0845,43.52,64.6583,15.6,3.9758,44.543,45.4183,6.3,4.5807,48.311,29.2533,7.05
2/1/2019 12:00,,,,4.5,7.8685,54.269,40.5617,6.0717,53.9631,32.4763,6.501,53.6244,43.4712,14.5,2.7487,52.454,33.6417,5.7,3.5457,54.932,24.08,6.45
2/1/2019 13:00,,,,4,8.6522,59.438,31.8533,7.0695,58.724,25.6133,7.4069,58.521,32.3932,14.8,2.1063,59.72,25.8667,4.9,2.1318,64.355,18.5067,6.05
2/1/2019 14:00,,,,3.6,7.6293,64.289,28.8283,6.4452,63.767,22.7533,6.4903,63.731,28.7167,13.7,2.606,65.084,23.325,4.7,1.5873,72.311,14.4633,5.45
2/1/2019 15:00,,,,3.8,3.3917,72.695,23.1217,2.5695,72.68,16.7733,2.6085,72.062,22.465,9.7,2.8895,77.561,16.78,4.7,2.9692,75.413,12.6483,4.7
2/1/2019 16:00,,,,3.1,2.0365,72.581,21.0867,1.5181,72.1059,15.1914,1.6335,71.894,20.2367,7,1.765,73.781,16.9017,4.1,3.431,71.118,12.9966,4.4
2/1/2019 17:00,,,,3.1,0.7928,69.374,20.5867,0.4126,68.7749,14.9186,0.5688,68.972,19.5317,5,0.6448,68.552,18.4217,3.3,3.5824,74.4495,12.3017,4.1
2/1/2019 18:00,,,,3.2,3.1215,67.457,23.27,2.0112,66.953,17.8267,2.4662,66.809,22.2917,5.1,1.2777,64.577,21.8183,3.3,3.4253,68.729,14.9483,5
2/1/2019 19:00,,,,3.8,5.575,56.843,30.6017,3.6375,56.501,25.5767,4.052,55.8332,29.7441,6.8,3.0193,53.6244,30.9136,4.1,13.2082,55.466,23.69,8
2/1/2019 20:00,,,,5.5,11.8132,50.606,38.1183,9.2323,50.474,33.1883,10.2697,49.4936,37.6678,11.9,8.1757,43.46,51.1983,7,18.1468,45.494,35.1033,12.3
2/1/2019 21:00,,,,6.5,19.2114,47.4403,48.0254,15.3742,47.5959,44.8881,16.9475,46.6685,48.3356,16.6,11.1555,40.401,58.9397,8.8,10.6505,41.762,42.775,14.9
2/1/2019 22:00,,,,8.6,19.6218,45.071,52.2767,15.4845,45.113,50.5367,17.067,44.381,53.625,18.9,14.9568,38.699,67.44,11,12.72,39.608,47.9767,13.8
2/1/2019 23:00,,,,9.4,14.1967,41.606,59.1133,10.6269,41.598,60.3458,12.1625,40.862,64.8417,16.5,19.2027,36.014,78.3633,13,13.4472,38.342,50.2083,11.35
2/2/2019 0:00,,,,8.2,10.9855,39.359,64.45,7.9167,39.4607,66.4983,9.6312,38.759,73.9533,13.8,14.131,35.081,80.1317,12.4,8.153,37.763,48.9883,9.25
2/2/2019 1:00,,,,6.8,7.8853,38.396,66.6967,5.6092,38.558,68.4117,6.7632,37.769,78.7567,11.6,7.5337,33.458,81.4417,10,6.5728,36.023,51.5533,7.55
2/2/2019 2:00,,,,5.8,6.5547,37.508,67.9133,4.722,37.643,69.3733,5.5002,36.74,81.1567,10,5.9957,32.099,83.895,8,3.4363,35.462,51.4317,6.3
2/2/2019 3:00,,,,5,5.5737,36.653,69.1617,3.9873,36.776,70.665,4.7092,35.841,83.9881,8.6,3.5085,32.642,79.94,6.3,1.7588,34.889,50.7133,5.8
2/2/2019 4:00,,,,4.65,2.693,36.167,67.2333,1.432,36.344,68.0033,1.9723,35.579,80.625,7.55,3.34,32.813,77.735,5.8,1.5908,34.307,51.1617,5.2
2/2/2019 5:00,,,,3.5,2.3005,35.18,68.59,1.313,35.381,69.3733,1.7395,34.532,82.44,5.2,2.1683,32.594,76.4483,4.5,1.5743,33.845,50.72,5.6
2/2/2019 6:00,,,,2.8,2.065,34.556,69.4067,1.1363,34.847,69.98,1.666,34.013,83.3867,4.5,2.4023,31.121,79.9967,4.1,1.5556,33.464,50.655,6.05
2/2/2019 7:00,,,,2.7,4.7283,33.761,71.56,3.1583,34.049,72.1017,3.823,32.876,87.2433,5.7,1.3263,31.916,74.7117,3.6,1.9532,32.702,50.6733,5.75
2/2/2019 8:00,,,,2.9,5.512,33.344,71.1433,3.731,33.626,71.6367,4.3054,32.4393,87.2712,7.7,1.1286,30.8269,75.369,3.4,2.7768,32.342,49.8933,5.8
2/2/2019 9:00,,,,3.1,8.5302,34.181,68.3967,6.3482,34.595,67.9233,7.1948,33.356,83.3033,9.8,2.7515,32.051,72.0883,3.6,2.9122,34.208,45.5483,6.7
2/2/2019 10:00,,,,3.3,12.9707,42.209,56.1217,9.7534,42.2051,53.3712,10.9237,41.0122,66.9576,12.5,3.6798,39.671,55.26,4.1,1.8298,43.259,32.7233,6.9
2/2/2019 11:00,,,,3.8,6.4207,49.373,40.6217,5.0385,49.067,34.56,5.5505,48.2824,44.2508,12.1,2.7135,48.614,37.0933,4.4,2.6765,54.998,21.8717,5.85
2/2/2019 12:00,,,,4.1,3.7492,55.592,31.4883,2.8445,55.022,25.61,3.3222,54.656,32.3133,9.2,2.043,56.06,27.4183,4.2,1.9165,57.551,20.5217,4.5
2/2/2019 13:00,,,,3.4,3.57,62.4353,25.8949,2.6322,61.568,20.2633,2.9408,61.565,25.6333,8,2.2725,64.238,21.5067,4.1,2.4329,67.304,15.52,3.7
2/2/2019 14:00,,,,2.4,1.3609,71.156,20.445,0.6863,71.0173,14.3932,0.7822,69.98,19.7754,5.2,0.9532,73.982,16.3,3.7,1.4969,74.852,11.3433,3.1
2/2/2019 15:00,,,,2,1.1571,74.453,17.5733,0.7355,74.282,11.7483,0.9124,73.325,16.715,4.1,0.6383,75.635,14.2433,2.9,1.443,76.247,10.4283,2.6
2/2/2019 16:00,,,,1.8,1.8,69.188,20.22,1.3844,68.951,14.6233,1.5515,68.438,19.1683,4.2,0.5249,71.384,16.295,2.6,1.9542,71.579,12.1367,2.35
2/2/2019 17:00,0.2397,74.1977,12.0773,1.8,1.4262,68.612,21.4617,1.0313,68.759,15.72,1.1542,67.745,20.43,3.8,0.5788,69.95,18.0983,2.6,2.9068,68.474,13.915,2.3
2/2/2019 18:00,0.2212,68.573,14.21,1.8,2.3635,67.202,23.3917,1.5792,67.001,18.0267,1.9083,66.332,22.4667,4.1,0.9613,66.122,21.1067,2.8,2.1235,64.328,17.1567,2.8
2/2/2019 19:00,1.0817,56.48,20.7317,2.5,4.4305,57.353,28.4267,3.4067,57.161,23.54,4.0872,56.282,27.5717,5.6,2.0582,55.07,27.805,3.5,9.9692,55.058,23.41,5.2
2/2/2019 20:00,6.9448,51.953,26.6017,4.9,9.7603,54.65,31.3583,7.6137,54.6007,26.4695,8.508,53.639,30.4533,8.5,7.7807,49.757,37.2433,5.8,17.7712,51.368,27.0567,9.4
2/2/2019 21:00,8.0012,49.7,32.5933,6.5,11.6658,53.144,35.605,9.2765,53.177,30.3133,10.1128,52.421,34.5933,10.9,10.4342,48.1451,41.1898,7.7,11.4659,50.0124,30.8586,11.25
2/2/2019 22:00,9.0143,47.291,35.7167,7.5,14.594,49.658,44.6317,11.667,49.598,41.1283,13.1903,49.025,44.195,13.2,17.2952,45.926,48.05,10.9,12.47,47.453,36.885,11.2
2/2/2019 23:00,8.094,45.92,38.655,7.7,15.1838,47.432,50.0267,12.2412,47.5441,47.7119,13.4851,46.6959,50.6034,14.1,15.6142,43.364,55.605,12,12.8177,45.209,41.6933,10.9
2/3/2019 0:00,6.7917,45.164,40.1967,7.5,14.8108,47.342,50.31,11.928,47.3549,48.0051,13.4195,46.5272,51.5362,14.4,11.7032,44.696,53.2233,11,7.6523,45.422,40.0417,10.2
2/3/2019 1:00,6.9815,43.889,41.6767,7.3,10.662,45.593,52.8567,8.1955,45.623,51.1967,9.1629,44.8166,54.7153,12.5,8.9053,43.091,56.0717,9.6,7.2258,43.952,41.4417,10.1
2/3/2019 2:00,3.8607,43.484,44.4433,6.3,11.6808,44.789,55.215,9.0703,44.678,54.3967,10.0392,43.676,58.4633,11.9,7.692,42.707,56.0567,8.4,5.4437,44.447,41.4317,9.7
2/3/2019 3:00,1.301,41.228,48.8117,4.9,9.1747,43.808,57.6017,6.9548,43.799,57.3917,7.8622,42.869,62.3933,11,7.4937,38.864,70.2767,7.8,3.3648,42.551,46.2183,9.4
2/3/2019 4:00,0.7523,40.097,50.2433,4.4,7.2203,42.332,59.5383,5.1297,42.551,59.5317,5.9587,41.786,65.4217,9.95,6.2587,39.611,67.6683,7.25,3.2838,40.424,50.2,8.5
2/3/2019 5:00,1.2252,40.664,47.6083,3.7,8.6515,40.787,61.0033,6.1595,41.1647,60.6068,7.0252,40.118,67.9933,8.2,6.7825,37.442,74.775,6.4,6.3365,39.413,53.4783,7.9
2/3/2019 6:00,0.76,41.09,48.445,3.3,5.4613,39.89,62.795,3.7435,40.235,62.7117,4.652,39.14,71.3233,6.9,3.6265,36.422,75.4883,5.5,7.6738,38.153,55.77,6.65
2/3/2019 7:00,0.0637,45.149,43.8967,2.3,2.762,39.509,64.97,1.41,40.1031,64.2153,1.9241,38.8431,74.6814,5.2,1.6335,36.809,74.185,4.3,4.9627,38.345,55.0083,5.6
2/3/2019 8:00,0.0588,45.92,43.5983,1.9,2.2512,40.646,65.0917,1.2437,41.0183,64.6203,1.7213,39.968,75.4483,4.3,1.0468,37.502,73.7333,3.5,3.6172,38.963,55.4333,5.05
2/3/2019 9:00,0.0162,46.436,43.8867,1.6,2.6203,42.752,66.8517,1.5265,43.139,66.3133,1.891,42.236,78.2683,4.1,1.1282,40.028,72.5433,3.1,0.4991,44.489,48.0917,4.5
2/3/2019 10:00,0.0716,49.193,41.4717,1.7,1.9148,47.408,60.495,1.1081,47.387,59.6967,1.4975,46.799,70.6333,3.8,1.2577,45.674,63.5133,2.9,1.4525,48.794,42.2817,3.55
2/3/2019 11:00,0.0649,53.555,37.8367,1.7,1.1177,52.337,56.3283,0.543,52.3156,54.1814,0.7905,51.728,64.3217,3.7,0.6161,51.113,57.2783,2.6,1.2693,54.206,37.5117,2.6
2/3/2019 12:00,0.0416,61.133,28.87,1.5,1.0093,61.898,44.4467,0.7496,61.4803,39.4254,0.8544,61.0545,48.7069,3.5,0.3008,61.67,40.665,2.4,2.0533,60.992,30.055,2
2/3/2019 13:00,0.0351,65.696,21.9617,1.3,0.5857,67.013,32.175,0.3089,66.322,26.6593,0.339,66.215,33.085,3.3,0.0455,66.9292,28.4034,1.8,0.9425,68.843,21.3283,1.7
2/3/2019 14:00,0.0364,68.33,16.5167,1.2,0.8139,70.121,25.5017,0.5424,70.598,19.485,0.5963,69.842,25.05,3.9,0.006,68.924,21.5167,1.4,4.4785,74.558,17.5717,1.55
2/3/2019 15:00,0.1765,68.765,17.7217,1.5,0.4017,65.93,29.9083,0.2702,67.166,23.1667,0.3366,65.345,29.5667,4.4,0.006,65.285,27.1517,1.2,0.7602,68.486,18.8583,1.8
2/3/2019 16:00,0,78.164,18.635,1.4,0.2204,64.928,36.4883,0.14,65.822,29.4933,0.1414,63.3688,37.3458,3.2,0,66.593,30.8767,1.1,0.3163,64.5645,26.1724,1.9
2/3/2019 17:00,0.0059,76.307,18.0133,1.2,0.705,60.662,38.3067,0.4754,62.0103,30.7948,0.4665,60.0342,38.1576,2.5,0,58.946,36.0717,1,0.991,62.657,25.86,1.8
2/3/2019 18:00,0.1742,69.125,20.9217,1.4,0.254,59.723,38.8083,0.0917,61.106,31.3317,0.1573,59.198,38.58,2.2,0.1031,57.2092,37.0508,1.1,4.5468,62.111,25.9383,1.95
2/3/2019 19:00,0.6352,56.315,29.1533,2.2,1.7353,53.003,45.6167,0.9277,53.858,39.6817,1.1081,52.274,45.7583,2.6,0.7898,50.627,44.2933,1.6,4.5686,53.552,32.75,3.2
2/3/2019 20:00,4.0372,49.772,35.9917,3.8,1.5936,48.7003,51.7305,0.9065,49.196,47.8983,1.171,48.1329,52.2356,3.3,0.8827,46.6105,50.6441,2.2,0.4054,48.1847,39.1678,4.95
2/3/2019 21:00,7.6637,45.2956,44.8492,,3.371,47.756,50.785,2.3537,48.1085,47.178,2.8405,47.0986,51.5966,,3.1529,43.938,54.0119,,2.7376,45.8693,40.7517,
2/3/2019 22:00,10.4813,42.149,50.855,8,3.181,45.68,53.5633,2.2688,46.154,50.4483,2.6393,45.008,54.7033,4.4,1.6083,43.232,53.785,3.5,1.0955,43.292,44.1517,5.7
2/3/2019 23:00,6.5265,40.547,51.4667,7.8,2.3847,44.0264,59.2661,1.4307,44.405,58.29,1.9948,43.31,62.7217,4.4,1.8113,39.917,66.53,3.6,2.2827,41.495,49.12,6.35
2/4/2019 0:00,3.8578,39.65,50.3817,6.7,5.6325,42.899,57.925,4.048,43.187,56.8517,4.6728,42.062,61.635,5.7,6.1098,36.545,77.6917,4.9,7.118,38.3671,57.3085,5.7
2/4/2019 1:00,2.5871,40.19,46.6433,5.7,4.8605,40.85,55.35,3.334,41.162,53.5267,3.7188,39.9292,58.361,5.7,6.2692,35.321,75.835,5.7,7.0458,36.332,62.4917,3.8
2/4/2019 2:00,0.1031,39.719,43.25,3.8,2.0595,40.466,54.05,1.1296,40.9024,51.6085,1.4376,39.893,56.2567,4.5,0.4313,38.723,59.4717,3.9,5.9507,36.401,56.3833,2.6
2/4/2019 3:00,0.0135,39.497,42.4217,2.6,1.2643,39.869,54.7867,0.5884,40.205,52.5933,0.8744,39.248,57.0317,3.5,0.1167,37.994,59.8833,2.7,4.3653,37.9247,47.9695,2.2
2/4/2019 4:00,0.0072,40.061,39.9767,2.2,0.8064,39.743,54.335,0.4544,40.0329,52.0966,0.612,39.2244,56.4237,3.05,0.0159,38.21,58.0867,2.3,2.8319,39.146,43.345,2.8
2/4/2019 5:00,0.0095,39.146,42.2267,1.4,1.4873,39.674,54.4583,0.9015,40.037,52.09,1.0644,39.182,56.425,2.5,0.1228,37.253,60.5417,1.6,2.0144,39.032,43.4933,2.85
